"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"","dedup_wf_001::6d277b75b57e1192cc8312a10bbd6704","Toxicity","Synthèse et étude des propriétés mésomorphes d'espaceurs pour la fonctionnalisation des nanotubes de carbone","Louise, Loïc","2012-02-06","HAL CCSD","publication","","","https://tel.archives-ouvertes.fr/tel-00678218/document","Synthesis and study of mesomorphic properties of grafts for carbon nanotubes functionalizationIn order to study the toxicity of carbon nanotubes, cholesterol based derivatives were synthesized. Due to their exceptional properties, a wide field of applications is opened for carbon nanotubes. Regarding this field, knowing their toxicity becomes a key issue.The work presented here aims towards the synthesis of chemical derivatives designed to increase interactions between carbon nanotubes and a biological environment. The synthesis of a series of cholesterol derivatives aimed for the functionalization of carbon nanotubes has been developed. Such derivatives are intended to interact with cell membranes.Moreover, many synthetic intermediates have mesomorphic properties. These properties have been studied using different methods such as polarized optical microscopy (POM), differential scanning calorimetry (DSC) and X-ray scattering (MWAXS).HiPco nanotubes have been purified, functionalized and characterized with techniques such as Raman spectroscopy and X-ray diffraction (XRD).Finally, a study of carbon nanotubes toxicity is presented.; Du fait de leurs exceptionnelles propriétés, un très vaste champ d'applications s'ouvre aux nanotubes de carbone. La connaissance de leur toxicité est un enjeu primordial afin de connaître les risques et les dangers que ces objets représentent.Le travail présenté dans cette thèse vise à la synthèse de dérivés ayant pour but de favoriser les interactions entre les nanotubes et le milieu vivant.La synthèse d'une série de dérivés du cholestérol utilisables pour la fonctionnalisation des nanotubes de carbone a été mise au point. L'utilisation de tels dérivés a pour but de favoriser les interactions entre les objets greffés et les membranes cellulaires.Par ailleurs, de nombreux intermédiaires de synthèse présentent des propriétés mésomorphes. Celles-ci ont été étudiées au moyen de différentes méthodes telles que la microscopie optique, la calorimétrie différentielle à balayage et la diffusion des rayons X.Des nanotubes HiPco ont pu être purifiés et fonctionnalisés. L'analyse de leur cytotoxicité a été abordée, celle-ci a permis de mettre en avant une diminution de la toxicité des nanotubes greffés comparée à celles de nanotubes purifiés.","246479","Open Access","-0.0479","-0.6166","9","Mimetic models, Protective surfactant, Carbon nanotubes","Mimetic models, Protective surfactant, Carbon nanotubes",NA,NA,NA,"",""
"10.1002/adma.201202227","dedup_wf_001::9e90fb61fe3a9fe550d14ac36c068072","cholesteric liquid;controlled circularly;crystal materials","Optically and Electrically Controlled Circularly Polarized Emission from Cholesteric Liquid Crystal Materials Doped with Semiconductor Quantum Dots","Bobrovsky, Alexey","2012-01-01","WILEY-V C H VERLAG GMBH","publication","","Advanced Materials","","","246479","Closed Access","-0.592","0.3499","3","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","30",NA,NA,"",""
"10.1002/anie.201003067","fp7_nmp_____::33c286b9ab331bf697f4e7a3502ee34e","antennas enhanced;artificial antennas;reaction centers","Fluorescent Quantum Dots as Artificial Antennas for Enhanced Light Harvesting and Energy Transfer to Photosynthetic Reaction Centers","Nabiev, Igor","2010-01-01","","publication","","Angewandte Chemie International Edition","","","246479","Closed Access","-0.753","0.1793","3","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","78",NA,NA,"",""
"10.1002/app.39271","fp7_nmp_____::c754b7d4d247b737863710f063b413eb","films microemulsion;io nanocomposite;microemulsion polymerization","Preparation of transparent PMMA/Fe(IO3)3nanocomposite films from microemulsion polymerization","Houf, Latifa","2013-01-01","","publication","","Journal of Applied Polymer Science","","","246479","Closed Access","0.7783","0.0551","12","Basic metrology, Characterization of nanomaterials, Chemical properties","Basic metrology, Characterization of nanomaterials, Chemical properties","3","1","5","",""
"10.1002/bip.22055","dedup_wf_001::097c71fff84251b7c09c78bd49445228","protein structure;implications protein;instability physiological","Implications of protein structure instability: From physiological to pathological secondary structure","Sukhanova, Alyona","2012-01-01","WILEY-BLACKWELL","publication","","BIOPOLYMERS","","","246479","Closed Access","-0.5888","-0.2337","5","Activates complement, Advanced properties, Amyloid beta","Activates complement, Advanced properties, Amyloid beta","6",NA,NA,"",""
"10.1002/cbic.201300007","dedup_wf_001::389bee5c2195711f25e100ab775be571","nanomaterials;amyloid beta","The Protein Corona Mediates the Impact of Nanomaterials and Slows Amyloid Beta Fibrillation","Mahmoudi, Morteza","2013-01-01","Wiley","publication","","ChemBioChem","http://eprints.maynoothuniversity.ie/7757/1/JMcM_Protein%20corona%202013.pdf","Put your coat on: It is well recognized that the surfaces of nanomaterials in biological media are covered by various biomolecules (e.g., proteins). A) The protein corona creates a shell over different nanomaterials, regardless of their physicochemical properties (e.g., composition and shape), resulting in reduced levels of amyloid beta fibril formation. B) Pristine nanomaterials might have acceleratory effects on the fibrillation of amyloid beta.","214547","Open Access","0.4949","0.5425","5","Activates complement, Advanced properties, Amyloid beta","Activates complement, Advanced properties, Amyloid beta","27","1","42","",""
"10.1002/chem.201101182","dedup_wf_001::691c689aa4ca58ae902178d4881ae1bf","adsorption proteins;nanotubes protective;protective surfactant","Selective Adsorption of Proteins on Single-Wall Carbon Nanotubes by Using a Protective Surfactant","Knyazev, Anton","2011-01-01","WILEY-V C H VERLAG GMBH","publication","","CHEMISTRY-A EUROPEAN JOURNAL","","","246479","Closed Access","-0.0993","-0.7569","9","Mimetic models, Protective surfactant, Carbon nanotubes","Mimetic models, Protective surfactant, Carbon nanotubes","7",NA,NA,"",""
"10.1002/chem.201202860","dedup_wf_001::24aef78b29b826b1d08b85a29eabfc4e","basic principles;colloidal synthesis;current trends","Basic Principles and Current Trends in Colloidal Synthesis of Highly Luminescent Semiconductor Nanocrystals","Samokhvalov, Pavel","2013-01-01","WILEY-V C H VERLAG GMBH","publication","","Chemistry - A European Journal","","","246479","Closed Access","0.5652","0.354","6","Biomedical applications, Acentric iron, Additive mediated","Biomedical applications, Acentric iron, Additive mediated","50",NA,NA,"",""
"10.1002/smll.201200366","dedup_wf_001::0aecd464cdc57a56ec965edd15b4184d","cardiac stem;cells harmonic;harmonic nanodoublers","High-Speed Tracking of Murine Cardiac Stem Cells by Harmonic Nanodoublers","Magouroux, Thibaud","2012-01-01","WILEY-V C H VERLAG GMBH","publication","","SMALL","","","246479","Closed Access","-0.2563","-0.5139","5","Activates complement, Advanced properties, Amyloid beta","Activates complement, Advanced properties, Amyloid beta","23",NA,NA,"",""
"10.1002/smll.201300023","dedup_wf_001::b2278ef72a85247d30ae17890a5db9b0","detection sample;direct protein;dynamics nickel","Direct Protein Detection in the Sample Solution by Monitoring Rotational Dynamics of Nickel Nanorods","Schrittwieser, Stefan","2014-01-01","WILEY-V C H VERLAG GMBH","publication","","SMALL","","","246479","Closed Access","-0.43","-0.416","8","Direct protein, Nanorod probes","Direct protein, Nanorod probes","23",NA,NA,"",""
"10.1007/s11051-013-2101-8","dedup_wf_001::3e028a2eec662984a559b1b5a221a306","Toxicology","Interlaboratory comparison of size measurements on nanoparticles using nanoparticle tracking analysis (NTA)","Hole, Patrick","2013-01-01","SPRINGER","publication","","JOURNAL OF NANOPARTICLE RESEARCH","","One of the key challenges in the field of nanoparticle (NP) analysis is in producing reliable and reproducible characterisation data for nanomaterials. This study looks at the reproducibility using a relatively new, but rapidly adopted, technique, Nanoparticle Tracking Analysis?(NTA) on a range of particle sizes and materials in several different media. It describes the protocol development and presents both the data and analysis of results obtained from 12 laboratories, mostly based in Europe, who are primarily QualityNano members. QualityNano is an EU FP7 funded Research Infrastructure that integrates 28 European analytical and experimental facilities in nanotechnology, medicine and natural sciences with the goal of developing and implementing best practice and quality in all aspects of nanosafety assessment. This study looks at both the development of the protocol and how this leads to highly reproducible results amongst participants. In this study, the parameter being measured is the modal particle size.","263215","Open Access","0.2927","0.1083","14","Antibody bio, Biocompatible multifunctional, Bio conjugation","Antibody bio, Biocompatible multifunctional, Bio conjugation","61","2","79","",""
"10.1016/j.actbio.2013.09.041","dedup_wf_001::6b0672aa02dd3f1c2d56afe077eac35b","Toxicity","The effect of nanoparticle degradation on poly(methacrylic acid)-coated quantum dot toxicity: the importance of particle functionality assessment in toxicology","Soenen, Stefaan","2014-01-01","Elsevier BV","publication","","","","Colloidal semiconductor nanoparticles (quantum dots) have attracted a lot of interest in technological and biomedical research, given their potent fluorescent properties. However, the use of heavy-metal-containing nanoparticles remains an issue of debate. The possible toxic effects of quantum dots remain a hot research topic and several questions such as possible intracellular degradation of quantum dots and the effect thereof on both cell viability and particle functionality remain unresolved. In the present work, poly(methacrylic acid)-coated CdSe/ZnS quantum dots were synthesized and characterized, after which their effects on cultured cells were evaluated using a multiparametric setup. The data reveal that the quantum dots are taken up through endocytosis and when exposed to the low pH of the endosomal structures, they partially degrade and release cadmium ions, which lowers their fluorescence intensity and augments particle toxicity. Using the multiparametric method, the quantum dots were evaluated at non-toxic doses in terms of their ability to visualize labeled cells for longer time periods. The data revealed that comparing different particles in terms of their applied dose is challenging, likely due to difficulties in obtaining accurate nanoparticle concentrations, but evaluating particle toxicity in terms of their biological functionality enables an easy and straightforward comparison. ","246479","Open Access","-0.2705","0.0298","3","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","Semiconductor quantum dots, Energy transfer, Dots and bacteriorhodopsin","31",NA,NA,"",""
"10.1016/j.addr.2012.12.003","dedup_wf_001::a8e38fcbd4ae43b669f438b9e0e5936c","antibody bio;bio conjugation;conjugation inorganic","Controlled antibody/(bio-) conjugation of inorganic nanoparticles for targeted delivery","Montenegro, Jose-Maria","2013-01-01","ELSEVIER SCIENCE BV","publication","","ADVANCED DRUG DELIVERY REVIEWS","","","239931","Closed Access","0.6591","-0.0777","14","Antibody bio, Biocompatible multifunctional, Bio conjugation","Antibody bio, Biocompatible multifunctional, Bio conjugation","83",NA,NA,"",""
