"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"","dedup_wf_001::f7aa641347205cdc94b886bc37324835","Azohydromonas lata; bioreactor cascade; chemostat; continuous process; copolyester; Cupriavidus necator; (Poly)hydroxyalkanoates (PHA); Pseudomonas","Continuous Production Mode as a Viable Process-Engineering Tool for Efficient Poly(hydroxyalkanoate) (PHA) Bio-Production","Koller, M.","2014-03-21","Croatian Society of Chemical Engineers","publication","","Chemical and biochemical engineering quarterly","https://hrcak.srce.hr/file/174277","Poly(hydroxyalkanoates) (PHAs) constitute promising biomaterials for substituting plastics of fossil origin. Until now, all commercial processes for PHA production were based on discontinuous fed-batch cultivation of prokaryotes. Such processes embody several shortcomings: unpredictable product quality, restricted possibility for supply of toxic carbon substrates, and, most of all, low volumetric productivity. Continuous PHA biosynthesis as a remedy was already investigated on laboratory scale for production of highly crystalline PHA homopolyesters as well as for elastomeric and even functional PHA copolyesters.
			Apart from enhanced productivity, chemostat processes are a feasible method to elucidate kinetics of cell growth and PHA formation under constant environmental conditions. In order to adapt the process engineering to the microbial kinetic characteristics for growth and PHA accumulation, continuous single- and multistage approaches are reported.","245084","Open Access","-0.1936","-0.2518","3","Animal based, Based waste, Biomediated pha","Animal based, Based waste, Biomediated pha",NA,NA,NA,"",""
"","webcrawl____::4a38ab19bd341921f6c201d6854435c5","biodegradable polymers;plastics renewable;polyhydroxyalkanoates biodegradable","POLYHYDROXYALKANOATES: BIODEGRADABLE POLYMERS AND PLASTICS FROM RENEWABLE RESOURCES","Koller, Martin","2013-01-01","INST ZA KOVINSKE MATERIALE I IN TEHNOLOGIE","publication","","MATERIALI IN TEHNOLOGIJE","","","245084","Open Access","-0.0435","0.5763","2","Biodegradable polyesters, Biodegradable polymers, Cycle assessment","Biodegradable polyesters, Biodegradable polymers, Cycle assessment",NA,NA,NA,"",""
"10.1002/elsc.201000190","dedup_wf_001::55f5c4ee12e4fb1babc0cfccb6cafd26","ecology economy;economy insights;insights polyhydroxyalkanoate","Linking ecology with economy: Insights into polyhydroxyalkanoate-producing microorganisms","Koller, Martin","2011-01-01","WILEY-BLACKWELL","publication","","ENGINEERING IN LIFE SCIENCES","","","245084","Closed Access","-0.297","0.6964","12","Ecology economy, Economy insights, Insights polyhydroxyalkanoate","Ecology economy, Economy insights, Insights polyhydroxyalkanoate",46,NA,NA,"",""
"10.1002/elsc.201300021","dedup_wf_001::f4eacdaa09f511cbd3d54840ecd0034f","surrounding biomass;biopolyesters surrounding;hydroxyalkanoates pha","Strategies for recovery and purification of poly[(R)-3-hydroxyalkanoates] (PHA) biopolyesters from surrounding biomass","Koller, Martin","2013-01-01","WILEY-BLACKWELL","publication","","Engineering in Life Sciences","","","245084","Closed Access","0.1094","0.3933","9","Hydroxyalkanoates pha, Oligodiols proved, Pha biopolyesters","Hydroxyalkanoates pha, Oligodiols proved, Pha biopolyesters",33,NA,NA,"",""
"10.1002/pola.26358","webcrawl____::e65666263c2d795f655f5662bbb6db3e","blends compatibilized;block copolymer;compatibilized relevant","Poly[(R)-3-hydroxybutyrate)]/poly(styrene) blends compatibilized with the relevant block copolymer","Abdelwahab, Mohamed A.","2012-01-01","WILEY-BLACKWELL","publication","","JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY","","","245084","Closed Access","0.6598","-0.4374","6","Atactic phb, Blends compatibilized, Block copolymers","Atactic phb, Blends compatibilized, Block copolymers",8,NA,NA,"",""
"10.1007/s00253-011-3260-0","fp7_kbbe____::13cfdfb4b3dece6e0e162fe8290ef5dd","multistage bioreactor;necator multistage;bioreactor cascade","Continuous production of poly([R]-3-hydroxybutyrate) by Cupriavidus necator in a multistage bioreactor cascade","Atlić, Aid","2011-01-01","","publication","","Applied Microbiology and Biotechnology","","","245084","Closed Access","-0.6306","-0.2766","10","Bioreactor cascade, Continuous stage, Cupriavidus necator","Bioreactor cascade, Continuous stage, Cupriavidus necator",39,NA,NA,"",""
"10.1007/s00253-016-7844-6","od_______908::bfe06567e18621afeaa0e570510a6d8f","Binary imaging","Footprint area analysis of binary imaged Cupriavidus necator cells to study PHB production at balanced, transient, and limited growth conditions in a cascade process","Vadlja, Denis","2016-10-01","Springer Berlin Heidelberg","publication","","Applied Microbiology and Biotechnology","","Statistical distribution of cell and poly[3-(R)-hydroxybutyrate] (PHB) granule size and number of granules per cell are investigated for PHB production in a five-stage cascade (5CSTR). Electron microscopic pictures of cells from individual cascade stages (R1?R5) were converted to binary pictures to visualize footprint areas for polyhydroxyalkanoate (PHA) and non-PHA biomass. Results for each stage were correlated to the corresponding experimentally determined kinetics (specific growth rate ? and specific productivity ?). Log-normal distribution describes PHA granule size dissimilarity, whereas for R1 and R4, gamma distribution best reflects the situation. R1, devoted to balanced biomass synthesis, predominately contains cells with rather small granules, whereas with increasing residence time ?, maximum and average granule sizes by trend increase, approaching an upper limit determined by the cell?s geometry. Generally, an increase of intracellular PHA content and ratio of granule to cell area slow down along the cascade. Further, the number of granules per cell decreases with increasing ?. Data for ? and ? obtained by binary picture analysis correlate well with the experimental results. The work describes long-term continuous PHA production under balanced, transient, and nutrient-deficient conditions, as well as their reflection on the granules size, granule number, and cell structure on the microscopic level. Electronic supplementary material The online version of this article (doi:10.1007/s00253-016-7844-6) contains supplementary material, which is available to authorized users.","245084","Open Access","-0.2492","-0.6146","4","Binary imaging","Binary imaging",10,NA,NA,"",""
"10.1007/s00449-012-0852-8","dedup_wf_001::09652eed808637fbc3f0f967f6c73194","cascade production;continuous stage;mathematical modelling","Mathematical modelling and process optimization of a continuous 5-stage bioreactor cascade for production of poly[-(R)-3-hydroxybutyrate] by Cupriavidus necator","Horvat, Predrag","2013-01-01","SPRINGER","publication","","BIOPROCESS AND BIOSYSTEMS ENGINEERING","","","245084","Closed Access","-0.5426","-0.1109","10","Bioreactor cascade, Continuous stage, Cupriavidus necator","Bioreactor cascade, Continuous stage, Cupriavidus necator",11,"1","50","",""
"10.1007/s10098-012-0464-7","fp7_kbbe____::950e00d5a5c5dc9988226295bd1a5f8d","animal based;based waste;biomediated pha","Process optimization for efficient biomediated PHA production from animal-based waste streams","Titz, Michaela","2012-01-01","","publication","","Clean Technologies and Environmental Policy","","","245084","Closed Access","0.1322","-0.4425","3","Animal based, Based waste, Biomediated pha","Animal based, Based waste, Biomediated pha",28,NA,NA,"",""
"10.1007/s10098-013-0608-4","dedup_wf_001::4ccdc34f780be839456263c3240a8e86","animal residues;biobased pha;comparison ecological","Comparison of ecological footprint for biobased PHA production from animal residues utilizing different energy resources","Shahzad, Khurram","2013-01-01","SPRINGER","publication","","CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY","","","245084","Closed Access","-0.1984","0.2255","11","Animal residues, Biobased pha, Comparison ecological","Animal residues, Biobased pha, Comparison ecological",15,NA,NA,"",""
"10.1007/s10924-012-0485-7","fp7_kbbe____::c0e29044331fef84c8824f8ecfe9af87","fatty wastes;polyhydroxyalkanoates fatty;production polyhydroxyalkanoates","Production of Polyhydroxyalkanoates from Fatty Wastes","Povolo, Silvana","2012-01-01","","publication","","Journal of Polymers and the Environment","","","245084","Closed Access","0.4401","-0.2475","1","Carbon sources, Fatty wastes","Carbon sources, Fatty wastes",3,NA,NA,"",""
